#,"./SRR14530610_trimmed.bam","./SRR14530611_trimmed.bam","./SRR14530612_trimmed.bam","./SRR14530613_trimmed.bam","./SRR14530614_trimmed.bam","./SRR14530615_trimmed.bam","./SRR14530616_trimmed.bam","./SRR14530617_trimmed.bam"
Geneid,./SRR14530610_trimmed.bam,./SRR14530611_trimmed.bam,./SRR14530612_trimmed.bam,./SRR14530613_trimmed.bam,./SRR14530614_trimmed.bam,./SRR14530615_trimmed.bam,./SRR14530616_trimmed.bam,./SRR14530617_trimmed.bam
ENSG00000259584,0,0,0,0,0,0,0,1
ENSG00000259446,12,0,1,34,5,0,16,0
ENSG00000259188,7,0,4,1,0,0,6,5
ENSG00000248079,0,0,3,38,2,0,2,3
ENSG00000259198,12,0,3,0,4,0,17,4
ENSG00000231409,0,0,1,18,2,0,2,0
ENSG00000225798,0,0,0,0,0,0,0,0
ENSG00000271507,0,0,2,0,0,0,0,0
ENSG00000259688,0,0,0,0,0,0,0,0
ENSG00000128917,4,0,5,43,7,0,22,3
ENSG00000166450,31,47,8,39,20,0,47,4
ENSG00000276473,0,0,0,0,0,0,0,0
ENSG00000051180,43,0,17,24,47,0,33,14
ENSG00000245975,4,0,0,0,4,0,4,0
ENSG00000159251,7,0,4,30,0,0,24,3
ENSG00000185607,2,0,1,1,0,1,4,0
ENSG00000259397,4,0,1,0,0,0,1,0
ENSG00000258461,10,111,3,27,10,0,2,2
ENSG00000213862,3,0,17,1,6,1,9,3
ENSG00000285116,2,0,0,0,0,0,0,0
ENSG00000166734,146,121,618,16,249,70,93,335
ENSG00000281909,0,0,1,1,0,0,0,0
ENSG00000159433,202,21,131,174,335,0,172,85
ENSG00000279537,9,0,1,24,7,0,7,2
ENSG00000283680,0,0,0,0,0,0,0,0
ENSG00000259388,7,0,2,64,1,0,8,5
ENSG00000259509,4,0,0,0,0,0,0,0
ENSG00000259674,1,0,4,0,0,0,5,1
ENSG00000185634,14,2,5,14,2,0,15,4
ENSG00000092531,148,62,565,209,155,1293,90,201
ENSG00000261069,0,0,0,0,0,0,0,0
ENSG00000140299,380,228,1718,227,469,2287,98,519
ENSG00000279628,11,0,4,9,12,0,16,0
ENSG00000259369,0,0,0,0,0,0,0,0
ENSG00000259572,10,0,1,30,9,0,4,1
ENSG00000259463,0,0,2,0,1,0,3,0
ENSG00000280396,0,0,1,0,0,0,0,0
ENSG00000259326,26,0,14,28,75,0,22,18
ENSG00000259346,5,0,0,0,2,0,1,0
ENSG00000276772,6,0,0,0,1,0,0,1
ENSG00000259255,3,0,0,0,4,0,0,0
ENSG00000138613,42,1,137,34,89,1,27,24
ENSG00000259536,7,0,3,0,15,0,9,7
ENSG00000171877,20,1,12,36,36,0,30,5
ENSG00000285135,0,0,0,0,0,0,0,0
ENSG00000259336,4,0,2,0,3,0,2,0
ENSG00000137878,11,0,8,0,19,149,27,1
ENSG00000137770,100,2,474,22,271,3,115,255
ENSG00000270490,2,0,0,0,2,0,17,0
ENSG00000157456,9,0,7,55,17,0,8,8
ENSG00000286877,3,0,4,6,3,0,4,0
ENSG00000273855,3,0,12,0,9,0,1,6
ENSG00000240934,11,0,4,0,9,0,21,3
ENSG00000259251,13,0,1,0,15,0,8,3
ENSG00000183706,0,0,0,0,0,0,0,0
ENSG00000261652,0,0,1,0,0,0,0,0
ENSG00000259697,6,0,0,6,7,0,10,0
ENSG00000171989,6,0,1,0,1,0,6,3
ENSG00000138604,32,1,93,41,35,0,14,19
ENSG00000275636,4,0,0,0,0,0,1,0
ENSG00000166200,61,113,300,76,151,412,80,243
ENSG00000270690,0,0,0,0,1,0,2,1
ENSG00000245719,13,0,0,10,0,0,8,2
ENSG00000137834,18,0,15,0,12,0,46,23
ENSG00000284540,0,0,0,0,0,0,0,0
ENSG00000137776,322,638,1114,214,702,268,148,495
ENSG00000259261,0,0,0,0,0,0,0,0
ENSG00000250130,11,0,14,6,52,0,16,16
ENSG00000138593,209,0,790,101,430,1023,112,386
ENSG00000103657,1587,920,2564,698,3207,6497,648,2204
ENSG00000259585,2,0,0,0,0,0,0,2
ENSG00000168907,19,0,6,44,40,81,31,6
ENSG00000287020,0,0,0,0,0,0,0,0
ENSG00000137814,34,0,65,45,22,0,28,27
ENSG00000259657,51,0,36,0,44,20,12,47
ENSG00000287439,16,0,0,58,5,0,10,1
ENSG00000259393,1,0,0,0,3,0,2,0
ENSG00000243780,0,0,0,0,0,0,0,0
ENSG00000276141,11,0,46,125,73,796,13,27
ENSG00000255346,44,8,7,91,28,0,48,6
ENSG00000280515,6,0,2,27,12,0,5,0
ENSG00000259477,0,0,0,0,2,0,8,0
ENSG00000188779,15,109,17,0,22,0,27,10
ENSG00000129028,0,0,1,0,0,0,3,0
ENSG00000278769,0,0,0,0,0,0,0,0
ENSG00000259252,5,0,0,0,0,0,2,0
ENSG00000103647,10,0,11,37,9,0,27,2
ENSG00000259309,3,0,0,0,16,0,11,2
ENSG00000241839,303,95,636,73,427,212,126,406
ENSG00000259715,0,0,0,0,0,0,0,0
ENSG00000198535,4,0,0,0,2,0,10,0
ENSG00000171956,3,0,1,1,3,0,10,1
ENSG00000277144,1,0,0,0,0,0,2,0
ENSG00000249240,2,0,1,0,2,0,3,4
ENSG00000259411,7,0,3,0,3,0,1,0
ENSG00000258855,0,0,0,0,0,0,0,0
ENSG00000259558,1,0,0,0,0,0,1,0
ENSG00000259616,9,0,2,2,2,0,3,2
ENSG00000137880,2,0,9,0,5,0,7,9
ENSG00000074410,15,1,3,123,16,0,43,1
ENSG00000259673,23,0,29,0,54,0,22,11
ENSG00000215296,19,0,2,12,3,0,12,0
ENSG00000259217,0,0,0,0,0,0,1,0
ENSG00000259521,2,0,6,0,9,0,1,6
ENSG00000270964,1,0,11,0,4,0,1,2
ENSG00000157483,127,0,209,11,94,0,69,66
ENSG00000259496,12,0,9,37,9,0,27,2
ENSG00000258484,3,0,4,0,3,0,11,5
ENSG00000259335,6,0,5,0,12,0,10,3
ENSG00000285919,6,0,0,0,3,0,3,3
ENSG00000259447,3,0,3,0,7,0,2,0
ENSG00000259470,6,0,6,49,12,0,13,0
ENSG00000212766,5,0,0,0,0,0,3,3
ENSG00000240874,1,0,0,0,1,0,3,0
ENSG00000260062,27,0,6,23,20,0,23,4
ENSG00000259452,0,0,0,0,8,0,3,0
ENSG00000259288,0,0,0,0,0,0,0,0
ENSG00000260392,16,0,1,0,4,0,14,2
ENSG00000277152,11,0,7,162,1,0,24,0
ENSG00000166128,1021,90,4340,626,1650,2075,541,1773
ENSG00000255529,8,2,49,0,22,0,13,19
ENSG00000259650,2,0,3,13,0,0,7,0
ENSG00000166233,343,2,689,236,615,249,212,612
ENSG00000259232,10,0,12,23,20,0,18,9
ENSG00000288068,9,0,2,23,14,0,7,0
ENSG00000137841,2628,505,7523,965,3932,359,1576,3528
ENSG00000259238,7,1,27,0,25,4,4,2
ENSG00000137809,38,0,6,25,33,0,83,12
ENSG00000261296,3,0,1,33,1,0,13,0
ENSG00000074696,81,0,97,103,89,0,23,46
ENSG00000261702,0,0,0,0,1,0,0,0
ENSG00000260172,0,0,1,0,0,0,1,1
ENSG00000259307,1,0,0,0,4,0,1,1
ENSG00000183324,7,0,2,0,11,0,19,1
ENSG00000281183,22,0,18,63,46,0,18,19
ENSG00000259591,5,0,2,0,4,0,1,1
ENSG00000286696,20,2,62,49,59,0,24,70
ENSG00000273851,2,0,1,0,2,0,5,0
ENSG00000259410,0,0,0,0,0,0,3,0
ENSG00000259473,4,0,5,7,8,0,30,7
ENSG00000251161,11,0,12,0,16,0,11,7
ENSG00000271232,9,0,0,0,5,0,4,0
ENSG00000167139,11,0,2,0,10,0,14,1
ENSG00000260109,7,0,2,0,0,0,2,0
ENSG00000156642,294,542,1065,377,449,2547,172,398
ENSG00000274297,0,0,0,0,2,0,2,0
ENSG00000178802,66,0,171,37,201,0,89,70
ENSG00000261822,0,0,0,0,0,0,0,0
ENSG00000169018,124,1,471,31,254,0,91,221
ENSG00000285942,0,0,0,0,0,0,0,0
ENSG00000140464,314,281,749,167,791,75,255,749
ENSG00000103599,12,52,6,50,6,0,7,3
ENSG00000285805,2,0,0,3,4,0,0,1
ENSG00000261775,4,0,2,43,11,0,0,0
ENSG00000259499,0,0,0,0,2,0,1,1
ENSG00000281264,0,0,0,0,4,0,0,0
ENSG00000259265,1,0,0,0,7,0,2,0
ENSG00000259503,1,0,0,0,0,0,0,1
ENSG00000259223,0,0,0,0,3,0,1,0
ENSG00000259931,1,0,1,0,1,0,0,0
ENSG00000235420,10,0,3,21,5,0,2,0
ENSG00000178741,25,0,171,18,30,0,8,54
ENSG00000214702,1,0,0,0,0,0,0,0
ENSG00000285863,2,0,6,0,15,0,0,7
ENSG00000261632,9,0,0,0,8,0,1,0
ENSG00000140481,34,0,5,21,32,0,31,3
ENSG00000274937,0,0,0,0,1,0,5,0
ENSG00000259656,1,0,0,0,2,0,3,0
ENSG00000259222,0,0,2,0,0,0,3,0
ENSG00000259286,1,0,2,0,6,0,0,2
ENSG00000104140,5,0,0,3,2,0,12,1
ENSG00000286770,10,0,2,1,1,0,10,0
ENSG00000137808,0,0,0,0,0,0,0,0
ENSG00000261779,0,0,0,0,0,0,0,0
ENSG00000260375,2,0,0,0,1,0,3,0
ENSG00000241890,35,0,12,0,25,0,37,59
ENSG00000128918,49,0,98,1,96,0,59,80
ENSG00000067141,78,12,71,122,119,0,41,30
ENSG00000140382,73,0,158,0,127,0,40,56
ENSG00000280309,13,0,2,8,9,0,24,0
ENSG00000260892,0,0,0,0,0,0,0,0
ENSG00000187812,11,0,0,0,16,0,26,3
ENSG00000182950,4,0,10,1,13,0,2,6
ENSG00000138629,89,0,395,87,198,0,72,113
ENSG00000259512,5,0,0,0,0,0,1,0
ENSG00000140350,501,249,1837,239,801,75,335,1083
ENSG00000261684,2,0,0,0,2,0,0,0
ENSG00000140505,15,1,4,0,4,0,12,0
ENSG00000140284,5,0,8,15,5,1,5,3
ENSG00000261813,1,0,0,0,1,0,0,0
ENSG00000259467,0,0,1,0,0,0,1,0
ENSG00000136381,190,2,568,121,292,135,85,224
ENSG00000277749,6,0,0,1,0,0,2,2
ENSG00000189227,5,0,19,0,10,0,4,10
ENSG00000138621,456,111,1080,25,762,5,289,904
ENSG00000259440,1,0,0,14,0,0,0,0
ENSG00000287741,1,0,0,3,4,0,7,2
ENSG00000129009,3,0,0,14,0,0,10,2
ENSG00000260266,3,0,5,0,1,0,9,0
ENSG00000259624,0,0,2,0,4,0,0,0
ENSG00000275645,1,0,0,0,0,0,0,0
ENSG00000260096,4,0,0,0,8,0,3,1
ENSG00000138622,20,0,4,9,10,0,42,3
ENSG00000259790,1,0,3,0,3,2,1,0
ENSG00000259221,6,0,0,0,7,0,16,2
ENSG00000179151,141,24,359,85,291,0,94,146
ENSG00000259595,2,0,4,0,1,0,1,2
ENSG00000137764,86,14,210,49,183,1,75,61
ENSG00000166839,77,1,59,23,110,0,69,172
ENSG00000138623,47,0,178,91,69,69,59,135
ENSG00000259405,0,0,0,0,2,0,0,0
ENSG00000274798,0,0,0,0,1,0,1,0
ENSG00000259186,6,0,0,0,0,0,2,0
ENSG00000260799,3,0,3,0,11,0,7,1
ENSG00000230183,17,0,32,13,50,0,9,12
ENSG00000203392,4,0,3,26,11,0,7,1
ENSG00000260689,1,0,3,0,4,0,1,2
ENSG00000240366,5,0,4,0,5,0,2,0
ENSG00000274515,0,0,1,0,1,0,0,3
ENSG00000261205,0,0,0,0,2,0,2,0
ENSG00000259771,4,0,1,0,3,0,12,0
ENSG00000260576,1,0,0,0,0,0,0,0
ENSG00000140367,70,103,160,9,93,0,21,95
ENSG00000136378,13,0,1,37,5,0,53,1
ENSG00000259600,14,0,97,0,41,0,23,55
ENSG00000282100,25,2,34,0,70,0,6,11
ENSG00000176753,7,0,0,0,2,0,5,3
ENSG00000260165,0,0,0,1,0,0,0,0
ENSG00000277718,4,0,2,0,1,0,2,0
ENSG00000166104,27,0,2,50,24,0,22,3
ENSG00000260269,5,0,6,0,10,0,5,3
ENSG00000287543,11,0,6,27,26,0,1,8
ENSG00000041357,175,125,852,37,375,0,117,328
ENSG00000259360,0,0,0,0,0,0,0,0
ENSG00000259691,1,0,1,28,1,0,4,0
ENSG00000140459,7,161,5,18,20,0,35,2
ENSG00000276524,0,0,0,0,2,0,0,0
ENSG00000259466,1,0,0,0,0,0,3,0
ENSG00000238166,2,0,1,0,1,0,0,0
ENSG00000273958,0,0,0,0,2,0,0,0
ENSG00000260357,2,0,0,1,1,0,8,0
ENSG00000213578,0,0,0,0,0,0,0,0
ENSG00000159289,10,11,3,26,7,0,13,0
ENSG00000137868,15,0,4,79,18,0,35,4
ENSG00000140474,157,0,314,0,287,40,130,191
ENSG00000173546,23,1,6,1,14,0,29,3
ENSG00000167173,854,156,2571,141,989,721,709,1698
ENSG00000274719,0,0,0,0,0,0,0,0
ENSG00000260274,13,0,7,0,5,0,12,6
ENSG00000167196,46,0,60,54,64,0,26,36
ENSG00000278991,2,0,6,0,15,0,2,6
ENSG00000261384,0,0,0,0,0,0,0,0
ENSG00000259474,0,0,0,0,5,0,0,0
ENSG00000166035,12,0,9,2,7,1186,10,4
ENSG00000067221,48,0,47,83,31,0,70,32
ENSG00000259545,7,0,2,0,3,0,3,0
ENSG00000261714,17,0,17,3,38,0,38,55
ENSG00000260483,1,0,0,0,0,0,1,0
ENSG00000259353,3,0,0,0,0,0,0,0
ENSG00000081014,82,0,183,57,150,29,49,53
ENSG00000259459,16,0,0,36,2,0,6,1
ENSG00000285331,11,0,22,4,8,0,9,2
ENSG00000287596,0,0,0,0,0,0,0,0
ENSG00000104043,79,648,307,690,252,520,56,103
ENSG00000261303,2,0,0,0,5,0,8,2
ENSG00000166963,91,929,227,887,109,12151,141,317
ENSG00000259293,13,0,4,14,31,70,9,3
ENSG00000129038,19,0,9,49,11,0,26,25
ENSG00000274403,8,0,1,0,10,0,2,11
ENSG00000259268,7,0,1,31,1,0,3,0
ENSG00000279033,0,0,0,0,0,0,0,0
ENSG00000103742,25,0,3,15,13,0,18,8
ENSG00000242747,1,0,1,0,1,0,0,2
ENSG00000260870,4,0,1,0,1,0,2,1
ENSG00000280639,12,0,0,39,1,0,9,0
ENSG00000140297,7,29,2,0,9,1,38,1
ENSG00000261489,4,0,0,0,6,0,1,0
ENSG00000277790,0,0,0,0,0,0,0,0
ENSG00000117906,27,1,81,18,42,0,24,36
ENSG00000260152,9,0,21,0,53,0,20,28
ENSG00000259547,1,0,4,0,11,0,2,2
ENSG00000261820,5,0,0,0,0,0,5,0
ENSG00000259362,7,0,0,8,9,0,10,2
ENSG00000248540,3,0,0,0,1,0,6,1
ENSG00000259740,0,0,0,0,0,0,0,0
ENSG00000261821,5,102,9,19,4,0,23,0
ENSG00000285253,0,0,0,2,1,0,1,0
ENSG00000104142,394,2,909,27,452,349,176,412
ENSG00000259322,0,0,1,0,0,0,0,1
ENSG00000259200,2,0,0,3,6,0,4,0
ENSG00000259528,0,0,0,0,4,0,0,1
ENSG00000287494,20,0,55,1,40,0,19,35
ENSG00000140506,11,0,1,0,17,0,6,7
ENSG00000259593,0,0,0,0,1,0,3,0
ENSG00000138587,0,0,0,0,2,0,2,2
ENSG00000156958,67,113,192,60,145,53,34,45
ENSG00000080644,14,684,5,38,15,0,25,5
ENSG00000066933,193,60,342,78,303,7,123,201
ENSG00000259878,1,0,0,21,0,0,1,0
ENSG00000092529,87,244,67,80,114,5,23,48
ENSG00000259423,18,0,1,1,8,0,7,2
ENSG00000241640,0,0,0,0,1,0,0,1
ENSG00000277229,4,0,1,0,0,156,10,3
ENSG00000261606,7,0,1,0,5,0,2,0
ENSG00000180979,33,0,83,23,124,27,23,45
ENSG00000259195,8,0,1,0,0,0,0,0
ENSG00000256061,10,0,0,0,6,0,5,1
ENSG00000279421,0,0,0,0,4,0,0,0
ENSG00000279409,7,0,1,0,1,0,5,1
ENSG00000259379,28,0,98,0,56,0,17,64
ENSG00000178761,109,11,194,113,169,0,110,68
ENSG00000260409,3,0,4,6,6,15,8,3
ENSG00000137824,138,4,236,8,283,93,47,125
ENSG00000279373,11,1,3,33,3,0,8,11
ENSG00000277482,0,0,0,0,2,0,0,0
ENSG00000278513,1,0,0,0,3,0,2,1
ENSG00000261543,2,0,0,0,0,0,3,0
ENSG00000279694,3,0,0,0,0,0,6,5
ENSG00000276651,12,0,23,2,18,0,10,23
ENSG00000276278,0,0,0,0,0,0,0,0
ENSG00000286457,12,0,1,0,23,0,1,9
ENSG00000259738,0,0,0,0,0,0,0,0
ENSG00000198794,33,0,28,81,44,0,25,9
ENSG00000213527,0,0,0,0,0,0,1,0
ENSG00000259285,1,0,0,0,0,0,3,2
ENSG00000259692,26,14,2,18,1,1,27,1
ENSG00000263155,3,0,1,0,0,137,2,3
ENSG00000259248,58,2,120,5,144,93,50,158
ENSG00000169684,6,0,0,1,2,0,4,0
ENSG00000140307,19,0,87,23,28,0,31,26
ENSG00000259378,11,0,4,7,5,0,1,3
ENSG00000174498,14,0,1,0,11,0,17,2
ENSG00000259432,1,0,1,0,0,0,2,0
ENSG00000140395,105,0,240,19,152,0,42,55
ENSG00000275120,2,0,2,0,2,3,4,1
ENSG00000166426,0,0,0,0,0,0,3,0
ENSG00000259722,0,0,0,0,0,0,0,0
ENSG00000259476,11,0,30,7,19,0,14,1
ENSG00000137831,16,2,42,27,64,0,21,17
ENSG00000140365,29,100,74,56,60,0,22,23
ENSG00000261232,0,0,0,0,2,0,0,0
ENSG00000259728,5,0,0,2,3,0,4,2
ENSG00000183578,3,0,2,0,0,0,0,0
ENSG00000259413,0,0,0,0,0,0,0,0
ENSG00000259227,5,0,0,0,0,0,10,1
ENSG00000140497,278,101,910,362,477,820,165,260
ENSG00000205502,4,73,0,0,1,0,4,6
ENSG00000261136,4,0,3,0,5,0,6,8
ENSG00000169371,25,0,45,57,64,0,15,28
ENSG00000166415,11,0,1,50,5,0,8,2
ENSG00000259569,0,0,0,0,1,0,1,0
ENSG00000169752,11,7,3,5,15,0,16,7
ENSG00000260685,0,0,0,0,0,0,0,0
ENSG00000287408,6,0,5,16,28,0,4,5
ENSG00000259481,4,0,0,23,7,0,9,0
ENSG00000274128,0,0,0,0,0,0,0,0
ENSG00000259735,0,0,0,0,1,0,1,0
ENSG00000261265,1,0,0,0,0,0,3,0
ENSG00000260104,0,0,1,0,4,0,0,0
ENSG00000140386,189,301,240,116,275,76,76,175
ENSG00000259389,0,0,0,0,0,0,0,2
ENSG00000188266,2,0,7,0,10,0,6,7
ENSG00000259302,0,0,0,0,0,0,0,0
ENSG00000259180,0,0,0,0,0,0,0,0
ENSG00000260206,5,0,2,0,0,0,6,2
ENSG00000258922,0,0,4,0,0,0,0,2
ENSG00000104129,71,98,99,157,165,0,51,32
ENSG00000255571,17,0,8,13,31,0,48,12
ENSG00000272418,0,0,0,0,0,0,0,0
ENSG00000259543,3,0,0,36,0,0,0,0
ENSG00000260361,4,0,6,0,0,0,5,6
ENSG00000258010,6,0,0,9,1,0,12,0
ENSG00000260103,10,0,5,27,19,0,3,3
ENSG00000259651,11,0,13,0,19,0,3,15
ENSG00000140455,437,129,956,111,657,0,290,748
ENSG00000259530,2,0,1,0,0,0,6,0
ENSG00000136379,16,0,17,0,16,0,11,11
ENSG00000166557,97,92,192,79,137,259,100,101
ENSG00000271236,4,0,1,0,0,0,2,0
ENSG00000259732,0,0,0,0,0,0,0,0
ENSG00000269951,7,0,11,0,17,0,0,13
ENSG00000287508,8,0,0,0,7,0,8,0
ENSG00000259240,1,0,0,0,0,0,0,0
ENSG00000271317,1,0,0,0,0,0,0,0
ENSG00000287391,11,0,2,8,8,0,6,0
ENSG00000225625,0,0,0,0,0,0,0,0
ENSG00000259482,12,0,0,0,10,0,7,0
ENSG00000271195,1,0,0,0,0,0,0,0
ENSG00000259361,11,0,1,57,11,0,25,1
ENSG00000275343,1,0,0,0,1,0,0,0
ENSG00000271983,0,0,0,0,0,0,0,0
ENSG00000103888,62,0,49,46,167,29,52,16
ENSG00000166073,25,0,3,3,22,0,59,13
ENSG00000197627,0,0,0,0,0,0,0,0
ENSG00000117971,9,0,0,89,11,0,23,1
ENSG00000140557,11,0,2,23,12,0,30,0
ENSG00000246863,6,0,0,0,1,0,7,3
ENSG00000103569,1920,17,4923,153,1472,212,408,1761
ENSG00000259449,4,0,0,0,3,0,8,0
ENSG00000259420,3,0,0,0,2,0,8,2
ENSG00000140368,883,528,1791,858,1578,0,349,840
ENSG00000259565,6,0,0,0,3,0,4,0
ENSG00000260957,0,0,0,0,0,0,1,0
ENSG00000169609,60,0,67,38,78,51,26,19
ENSG00000213307,3,0,0,0,0,0,2,0
ENSG00000259594,7,0,0,0,0,0,3,2
ENSG00000259564,10,0,1,0,32,0,12,3
ENSG00000259544,1,0,1,0,0,0,2,1
ENSG00000279683,0,0,0,0,0,0,0,0
ENSG00000196547,615,271,1340,403,987,4037,429,967
ENSG00000259064,0,0,0,0,0,0,0,0
ENSG00000259762,2,0,5,0,0,0,9,6
ENSG00000103942,48,1,58,111,78,202,72,92
ENSG00000245534,34,0,27,1,45,0,21,25
ENSG00000260351,0,0,1,0,0,0,5,0
ENSG00000245849,49,1,94,0,135,0,40,61
ENSG00000073417,105,0,227,37,274,2,59,103
ENSG00000259575,0,0,0,0,0,0,0,0
ENSG00000259419,1,0,0,0,3,0,3,1
ENSG00000259532,0,0,0,0,1,0,0,0
ENSG00000258726,0,0,0,1,2,0,0,0
ENSG00000287926,57,183,92,0,113,0,15,59
ENSG00000258954,2,0,0,0,2,0,2,0
ENSG00000259700,5,3,1,13,5,0,0,0
ENSG00000286897,0,0,0,0,0,0,0,0
ENSG00000140398,110,240,159,0,167,0,34,79
ENSG00000260235,0,0,0,0,0,0,0,0
ENSG00000259560,2,0,0,2,0,0,4,2
ENSG00000259175,9,0,3,35,6,0,12,2
ENSG00000169330,22,0,10,7,8,0,28,11
ENSG00000258773,5,0,3,35,10,0,16,0
ENSG00000274667,2,0,0,0,0,0,0,0
ENSG00000259665,0,0,0,0,0,0,1,0
ENSG00000258765,1,0,1,0,5,0,5,0
ENSG00000259229,0,0,0,0,6,0,0,0
ENSG00000140612,151,53,710,221,326,96,63,225
ENSG00000181991,54,13,159,2,58,5,48,22
ENSG00000230373,0,3,0,1,4,0,4,0
ENSG00000259805,1,0,0,0,4,0,2,0
ENSG00000259317,0,0,0,0,0,0,0,0
ENSG00000259562,1,0,12,0,3,0,3,3
ENSG00000258725,19,2,16,0,23,0,15,23
ENSG00000274281,1,0,0,22,1,0,0,0
ENSG00000166831,2,0,5,0,6,274,16,3
ENSG00000259170,5,0,1,0,0,0,3,0
ENSG00000259986,4,0,0,0,5,0,2,0
ENSG00000259626,1,0,4,0,4,0,1,4
ENSG00000214432,6,0,0,29,1,0,35,2
ENSG00000140391,384,650,742,78,854,0,150,298
ENSG00000259609,4,0,0,0,0,0,2,0
ENSG00000261762,3,0,3,0,0,0,0,0
ENSG00000277135,2,0,0,0,13,0,0,0
ENSG00000258489,2,0,1,0,0,0,1,0
ENSG00000166173,13,0,0,0,4,0,10,1
ENSG00000258540,0,0,0,0,1,0,2,0
ENSG00000140553,206,22,445,320,325,154,76,129
ENSG00000069667,576,4,795,79,1100,5,287,561
ENSG00000261554,1,0,0,0,0,0,1,0
ENSG00000259284,5,0,0,25,0,0,1,0
ENSG00000259551,0,0,0,0,0,0,2,1
ENSG00000140319,335,3,2080,55,270,48,411,970
ENSG00000287813,6,0,2,1,2,0,3,1
ENSG00000260036,4,0,0,0,0,0,5,1
ENSG00000074603,137,44,488,100,377,0,97,146
ENSG00000259295,2,0,3,39,10,0,10,1
ENSG00000275016,8,29,5,18,4,0,6,0
ENSG00000258527,0,0,5,0,4,0,0,1
ENSG00000287108,3,0,6,25,5,0,18,0
ENSG00000270986,6,0,4,3,12,0,1,0
ENSG00000274215,2,0,6,0,3,0,2,3
ENSG00000275965,3,0,0,0,0,0,0,0
ENSG00000255302,162,25,855,96,288,311,119,301
ENSG00000273512,1,0,0,0,5,0,11,2
ENSG00000259244,0,0,0,0,0,0,0,0
ENSG00000279192,0,0,0,0,0,0,0,0
ENSG00000140326,68,3,128,17,204,37,85,104
ENSG00000156218,40,0,2,63,44,1,39,7
ENSG00000259661,0,0,0,0,0,0,0,0
ENSG00000140287,87,2,818,305,289,37,123,208
ENSG00000259173,0,0,0,0,4,0,0,1
ENSG00000259654,0,0,0,0,2,0,0,1
ENSG00000240238,1,0,0,0,0,0,0,0
ENSG00000258925,0,0,1,0,7,0,1,2
ENSG00000259407,7,0,9,0,10,0,5,9
ENSG00000287321,1,0,1,0,0,0,2,0
ENSG00000140450,38,2,210,10,108,766,63,168
ENSG00000258739,1,0,2,0,3,0,7,2
ENSG00000259416,3,0,7,0,2,0,2,0
ENSG00000259057,7,0,0,0,0,0,4,0
ENSG00000285661,6,0,0,23,1,0,3,0
ENSG00000285663,6,0,0,0,4,0,12,0
ENSG00000258631,0,0,0,0,0,0,1,1
ENSG00000103740,14,0,4,10,15,0,26,4
ENSG00000270017,0,0,0,0,0,0,0,0
ENSG00000259275,13,0,1,0,9,0,14,0
ENSG00000197696,6,1,9,0,17,0,3,4
ENSG00000270919,1,0,1,0,0,0,1,0
ENSG00000169612,7,0,66,13,5,0,21,18
ENSG00000273771,1,0,0,0,6,0,3,0
ENSG00000279765,95,4,139,36,278,0,124,467
ENSG00000259744,0,0,0,0,0,0,1,0
ENSG00000259702,8,0,0,0,1,0,0,0
ENSG00000259250,5,0,11,4,6,0,1,7
ENSG00000259208,0,0,0,0,0,0,0,0
ENSG00000249487,3,0,0,0,7,0,20,0
ENSG00000272639,0,0,0,0,0,0,0,0
ENSG00000183655,28,1,13,24,33,0,50,30
ENSG00000259666,4,0,0,31,1,0,10,2
ENSG00000260660,119,0,105,8,203,65,27,97
ENSG00000280304,7,0,1,0,7,0,2,0
ENSG00000259579,1,0,1,0,2,0,0,0
ENSG00000259763,3,0,0,0,0,0,0,0
ENSG00000259270,0,0,0,0,0,0,3,1
ENSG00000258384,4,0,5,0,7,0,5,1
ENSG00000272298,0,0,0,0,0,0,1,2
ENSG00000176463,610,4,1578,37,779,227,258,671
ENSG00000278090,12,0,8,3,16,0,9,0
ENSG00000278022,3,0,0,0,6,0,0,1
ENSG00000257109,5,0,0,42,10,0,0,0
ENSG00000259228,5,0,0,0,5,0,6,4
ENSG00000181026,95,6,160,82,136,1,111,124
ENSG00000260608,0,0,10,0,5,0,8,2
ENSG00000182625,1,0,1,0,1,0,2,1
ENSG00000259602,2,0,0,0,0,0,1,0
ENSG00000285883,6,0,2,0,2,0,12,0
ENSG00000259652,0,0,0,0,0,0,0,0
ENSG00000250825,0,0,0,0,1,0,4,0
ENSG00000259478,4,38,1,22,5,1,4,0
ENSG00000259724,5,0,0,5,20,0,16,0
ENSG00000261665,0,0,2,0,0,0,3,0
ENSG00000259495,13,147,3,0,16,0,26,0
ENSG00000271763,9,0,1,22,2,0,3,0
ENSG00000185787,486,444,1670,365,936,437,398,970
ENSG00000173867,1,0,0,0,0,0,0,0
ENSG00000137845,735,252,2235,319,1216,1694,208,622
ENSG00000198901,9,1,12,57,2,0,14,13
ENSG00000232386,6,0,0,0,0,0,2,0
ENSG00000277654,6,0,18,0,24,0,15,10
ENSG00000259617,6,0,3,0,1,0,0,1
ENSG00000258754,22,0,17,70,14,0,12,6
ENSG00000140600,7,0,0,11,8,0,6,1
ENSG00000185594,0,0,0,0,2,0,3,0
ENSG00000259376,4,0,2,1,6,0,4,3
ENSG00000258676,19,0,2,1,10,0,19,0
ENSG00000259582,2,0,0,43,0,0,0,0
ENSG00000260337,2,86,0,0,2,0,4,0
ENSG00000259708,0,0,0,5,1,0,2,1
